temporada;data_jogo;rodada;time_casa;time_fora;gols_casa;gols_fora;placar;resultado
2014;2014-12-07 17:00:00;38;Cruzeiro-MG;Fluminense-RJ;2;1;2-1;Vitória Casa
2014;2014-12-07 17:00:00;38;Coritiba-PR;Bahia-BA;3;2;3-2;Vitória Casa
2014;2014-12-07 17:00:00;38;Palmeiras-SP;Atletico-PR;1;1;1-1;Empate
2014;2014-12-07 17:00:00;38;Botafogo-RJ;Atletico-MG;0;0;0-0;Empate
2014;2014-12-07 17:00:00;38;Goias-GO;Chapecoense-SC;4;2;4-2;Vitória Casa
2015;2015-05-09 18:30:00;1;Palmeiras-SP;Atletico-MG;2;2;2-2;Empate
2015;2015-05-09 18:30:00;1;Chapecoense-SC;Coritiba-PR;2;1;2-1;Vitória Casa
2015;2015-05-09 21:00:00;1;Fluminense-RJ;Joinville-SC;1;0;1-0;Vitória Casa
2015;2015-05-10 11:00:00;1;Gremio-RS;Ponte Preta-SP;3;3;3-3;Empate
2015;2015-05-10 16:00:00;1;Sao Paulo-SP;Flamengo-RJ;2;1;2-1;Vitória Casa
2015;2015-05-10 16:00:00;1;Cruzeiro-MG;Corinthians-SP;0;1;0-1;Vitória Fora
2015;2015-05-10 16:00:00;1;Atletico-PR;Internacional-RS;3;0;3-0;Vitória Casa
2015;2015-05-10 16:00:00;1;Sport-PE;Figueirense-SC;4;1;4-1;Vitória Casa
2015;2015-05-10 18:30:00;1;Vasco da Gama-RJ;Goias-GO;0;0;0-0;Empate
2015;2015-05-10 18:30:00;1;Avai-SC;Santos-SP;1;1;1-1;Empate
2015;2015-05-16 18:30:00;2;Coritiba-PR;Gremio-RS;2;0;2-0;Vitória Casa
2015;2015-05-16 18:30:00;2;Goias-GO;Atletico-PR;2;0;2-0;Vitória Casa
2015;2015-05-16 21:00:00;2;Corinthians-SP;Chapecoense-SC;1;0;1-0;Vitória Casa
2015;2015-05-17 11:00:00;2;Figueirense-SC;Vasco da Gama-RJ;0;0;0-0;Empate
2015;2015-05-17 16:00:00;2;Flamengo-RJ;Sport-PE;2;2;2-2;Empate
2015;2015-05-17 16:00:00;2;Santos-SP;Cruzeiro-MG;1;0;1-0;Vitória Casa
2015;2015-05-17 16:00:00;2;Atletico-MG;Fluminense-RJ;4;1;4-1;Vitória Casa
2015;2015-05-17 18:30:00;2;Joinville-SC;Palmeiras-SP;0;0;0-0;Empate
2015;2015-05-17 18:30:00;2;Ponte Preta-SP;Sao Paulo-SP;1;0;1-0;Vitória Casa
2015;2015-05-17 18:30:00;2;Internacional-RS;Avai-SC;1;0;1-0;Vitória Casa
2015;2015-05-23 18:30:00;3;Sao Paulo-SP;Joinville-SC;3;0;3-0;Vitória Casa
2015;2015-05-23 18:30:00;3;Vasco da Gama-RJ;Internacional-RS;1;1;1-1;Empate
2015;2015-05-23 21:00:00;3;Gremio-RS;Figueirense-SC;1;0;1-0;Vitória Casa
2015;2015-05-24 11:00:00;3;Palmeiras-SP;Goias-GO;0;1;0-1;Vitória Fora
2015;2015-05-24 16:00:00;3;Chapecoense-SC;Santos-SP;1;0;1-0;Vitória Casa
2015;2015-05-24 16:00:00;3;Fluminense-RJ;Corinthians-SP;0;0;0-0;Empate
2015;2015-05-24 16:00:00;3;Atletico-PR;Atletico-MG;1;0;1-0;Vitória Casa
2015;2015-05-24 16:00:00;3;Avai-SC;Flamengo-RJ;2;1;2-1;Vitória Casa
2015;2015-05-24 18:30:00;3;Cruzeiro-MG;Ponte Preta-SP;1;1;1-1;Empate
2015;2015-05-24 18:30:00;3;Sport-PE;Coritiba-PR;1;0;1-0;Vitória Casa
2015;2015-05-30 18:30:00;4;Ponte Preta-SP;Chapecoense-SC;3;1;3-1;Vitória Casa
2015;2015-05-30 18:30:00;4;Coritiba-PR;Avai-SC;1;2;1-2;Vitória Fora
2015;2015-05-30 21:00:00;4;Joinville-SC;Atletico-PR;1;2;1-2;Vitória Fora
2015;2015-05-31 11:00:00;4;Santos-SP;Sport-PE;2;2;2-2;Empate
2015;2015-05-31 16:00:00;4;Goias-GO;Gremio-RS;1;1;1-1;Empate
2015;2015-05-31 16:00:00;4;Atletico-MG;Vasco da Gama-RJ;3;0;3-0;Vitória Casa
2015;2015-05-31 16:00:00;4;Internacional-RS;Sao Paulo-SP;0;0;0-0;Empate
2015;2015-05-31 16:00:00;4;Corinthians-SP;Palmeiras-SP;0;2;0-2;Vitória Fora
2015;2015-05-31 18:30:00;4;Flamengo-RJ;Fluminense-RJ;2;3;2-3;Vitória Fora
2015;2015-05-31 18:30:00;4;Figueirense-SC;Cruzeiro-MG;2;1;2-1;Vitória Casa
2015;2015-06-03 19:30:00;5;Vasco da Gama-RJ;Ponte Preta-SP;0;3;0-3;Vitória Fora
2015;2015-06-03 19:30:00;5;Atletico-PR;Figueirense-SC;1;0;1-0;Vitória Casa
2015;2015-06-03 19:30:00;5;Chapecoense-SC;Joinville-SC;2;0;2-0;Vitória Casa
2015;2015-06-03 21:00:00;5;Sao Paulo-SP;Santos-SP;3;2;3-2;Vitória Casa
2015;2015-06-03 22:00:00;5;Gremio-RS;Corinthians-SP;3;1;3-1;Vitória Casa
2015;2015-06-03 22:00:00;5;Cruzeiro-MG;Flamengo-RJ;1;0;1-0;Vitória Casa
2015;2015-06-03 22:00:00;5;Avai-SC;Atletico-MG;1;4;1-4;Vitória Fora
2015;2015-06-04 16:00:00;5;Fluminense-RJ;Coritiba-PR;2;0;2-0;Vitória Casa
2015;2015-06-04 21:00:00;5;Sport-PE;Goias-GO;1;0;1-0;Vitória Casa
2015;2015-06-04 21:00:00;5;Palmeiras-SP;Internacional-RS;1;1;1-1;Empate
2015;2015-06-06 18:30:00;6;Santos-SP;Ponte Preta-SP;2;2;2-2;Empate
2015;2015-06-06 18:30:00;6;Flamengo-RJ;Chapecoense-SC;1;0;1-0;Vitória Casa
2015;2015-06-06 18:30:00;6;Atletico-MG;Cruzeiro-MG;1;3;1-3;Vitória Fora
2015;2015-06-06 22:00:00;6;Sao Paulo-SP;Gremio-RS;2;0;2-0;Vitória Casa
2015;2015-06-06 22:00:00;6;Atletico-PR;Vasco da Gama-RJ;2;0;2-0;Vitória Casa
2015;2015-06-06 22:00:00;6;Joinville-SC;Corinthians-SP;0;1;0-1;Vitória Fora
2015;2015-06-07 11:00:00;6;Internacional-RS;Coritiba-PR;2;0;2-0;Vitória Casa
2015;2015-06-07 19:30:00;6;Fluminense-RJ;Sport-PE;0;0;0-0;Empate
2015;2015-06-07 19:30:00;6;Figueirense-SC;Palmeiras-SP;2;1;2-1;Vitória Casa
2015;2015-06-07 19:30:00;6;Goias-GO;Avai-SC;0;1;0-1;Vitória Fora
2015;2015-06-10 19:30:00;7;Atletico-MG;Santos-SP;2;2;2-2;Empate
2015;2015-06-13 16:30:00;7;Coritiba-PR;Flamengo-RJ;0;1;0-1;Vitória Fora
2015;2015-06-13 16:30:00;7;Chapecoense-SC;Sao Paulo-SP;0;1;0-1;Vitória Fora
2015;2015-06-13 16:30:00;7;Corinthians-SP;Internacional-RS;2;1;2-1;Vitória Casa
2015;2015-06-13 21:00:00;7;Vasco da Gama-RJ;Cruzeiro-MG;1;3;1-3;Vitória Fora
2015;2015-06-13 21:00:00;7;Sport-PE;Joinville-SC;2;1;2-1;Vitória Casa
2015;2015-06-14 11:00:00;7;Ponte Preta-SP;Goias-GO;0;0;0-0;Empate
2015;2015-06-14 16:00:00;7;Palmeiras-SP;Fluminense-RJ;2;1;2-1;Vitória Casa
2015;2015-06-14 16:00:00;7;Gremio-RS;Atletico-PR;2;1;2-1;Vitória Casa
2015;2015-06-14 16:00:00;7;Avai-SC;Figueirense-SC;1;1;1-1;Empate
2015;2015-06-18 21:00:00;8;Figueirense-SC;Internacional-RS;0;0;0-0;Empate
2015;2015-06-20 16:30:00;8;Sport-PE;Vasco da Gama-RJ;2;1;2-1;Vitória Casa
2015;2015-06-20 16:30:00;8;Santos-SP;Corinthians-SP;1;0;1-0;Vitória Casa
2015;2015-06-20 16:30:00;8;Flamengo-RJ;Atletico-MG;0;2;0-2;Vitória Fora
2015;2015-06-20 21:00:00;8;Gremio-RS;Palmeiras-SP;1;0;1-0;Vitória Casa
2015;2015-06-21 11:00:00;8;Cruzeiro-MG;Chapecoense-SC;0;1;0-1;Vitória Fora
2015;2015-06-21 16:00:00;8;Sao Paulo-SP;Avai-SC;1;1;1-1;Empate
2015;2015-06-21 16:00:00;8;Atletico-PR;Coritiba-PR;2;2;2-2;Empate
2015;2015-06-21 16:00:00;8;Joinville-SC;Goias-GO;2;1;2-1;Vitória Casa
2015;2015-06-24 19:30:00;8;Fluminense-RJ;Ponte Preta-SP;2;0;2-0;Vitória Casa
2015;2015-06-27 16:00:00;9;Avai-SC;Gremio-RS;1;2;1-2;Vitória Fora
2015;2015-06-27 16:00:00;9;Chapecoense-SC;Sport-PE;1;1;1-1;Empate
2015;2015-06-27 21:00:00;9;Corinthians-SP;Figueirense-SC;2;1;2-1;Vitória Casa
2015;2015-06-28 11:00:00;9;Atletico-MG;Joinville-SC;1;0;1-0;Vitória Casa
2015;2015-06-28 16:00:00;9;Goias-GO;Fluminense-RJ;1;2;1-2;Vitória Fora
2015;2015-06-28 16:00:00;9;Ponte Preta-SP;Atletico-PR;2;1;2-1;Vitória Casa
2015;2015-06-28 16:00:00;9;Coritiba-PR;Cruzeiro-MG;1;0;1-0;Vitória Casa
2015;2015-06-28 16:00:00;9;Palmeiras-SP;Sao Paulo-SP;4;0;4-0;Vitória Casa
2015;2015-06-28 18:30:00;9;Vasco da Gama-RJ;Flamengo-RJ;1;0;1-0;Vitória Casa
2015;2015-06-28 18:30:00;9;Internacional-RS;Santos-SP;1;0;1-0;Vitória Casa
2015;2015-07-01 19:30:00;10;Vasco da Gama-RJ;Avai-SC;1;0;1-0;Vitória Casa
2015;2015-07-01 19:30:00;10;Sport-PE;Internacional-RS;3;0;3-0;Vitória Casa
2015;2015-07-01 21:00:00;10;Palmeiras-SP;Chapecoense-SC;2;0;2-0;Vitória Casa
2015;2015-07-01 21:00:00;10;Atletico-MG;Coritiba-PR;2;0;2-0;Vitória Casa
2015;2015-07-01 22:00:00;10;Joinville-SC;Flamengo-RJ;0;1;0-1;Vitória Fora
2015;2015-07-01 22:00:00;10;Atletico-PR;Sao Paulo-SP;2;1;2-1;Vitória Casa
2015;2015-07-01 22:00:00;10;Gremio-RS;Cruzeiro-MG;1;0;1-0;Vitória Casa
2015;2015-07-02 19:30:00;10;Corinthians-SP;Ponte Preta-SP;2;0;2-0;Vitória Casa
2015;2015-07-02 19:30:00;10;Figueirense-SC;Goias-GO;3;1;3-1;Vitória Casa
2015;2015-07-02 21:00:00;10;Fluminense-RJ;Santos-SP;2;1;2-1;Vitória Casa
2015;2015-07-04 15:00:00;11;Coritiba-PR;Joinville-SC;0;0;0-0;Empate
2015;2015-07-04 21:00:00;11;Chapecoense-SC;Vasco da Gama-RJ;1;0;1-0;Vitória Casa
2015;2015-07-04 21:00:00;11;Cruzeiro-MG;Atletico-PR;2;0;2-0;Vitória Casa
2015;2015-07-05 11:00:00;11;Avai-SC;Sport-PE;2;2;2-2;Empate
2015;2015-07-05 16:00:00;11;Sao Paulo-SP;Fluminense-RJ;0;0;0-0;Empate
2015;2015-07-05 16:00:00;11;Santos-SP;Gremio-RS;1;3;1-3;Vitória Fora
2015;2015-07-05 16:00:00;11;Goias-GO;Corinthians-SP;0;0;0-0;Empate
2015;2015-07-05 18:30:00;11;Internacional-RS;Atletico-MG;1;3;1-3;Vitória Fora
2015;2015-07-05 18:30:00;11;Flamengo-RJ;Figueirense-SC;1;2;1-2;Vitória Fora
2015;2015-07-05 18:30:00;11;Ponte Preta-SP;Palmeiras-SP;0;2;0-2;Vitória Fora
2015;2015-07-08 19:30:00;12;Coritiba-PR;Ponte Preta-SP;0;0;0-0;Empate
2015;2015-07-08 19:30:00;12;Goias-GO;Santos-SP;4;1;4-1;Vitória Casa
2015;2015-07-08 19:30:00;12;Chapecoense-SC;Gremio-RS;1;0;1-0;Vitória Casa
2015;2015-07-08 21:00:00;12;Palmeiras-SP;Avai-SC;3;0;3-0;Vitória Casa
2015;2015-07-08 21:00:00;12;Figueirense-SC;Joinville-SC;0;2;0-2;Vitória Fora
2015;2015-07-08 22:00:00;12;Vasco da Gama-RJ;Sao Paulo-SP;0;4;0-4;Vitória Fora
2015;2015-07-08 22:00:00;12;Internacional-RS;Flamengo-RJ;1;2;1-2;Vitória Fora
2015;2015-07-08 22:00:00;12;Atletico-MG;Sport-PE;2;1;2-1;Vitória Casa
2015;2015-07-09 19:30:00;12;Corinthians-SP;Atletico-PR;2;0;2-0;Vitória Casa
2015;2015-07-09 21:00:00;12;Fluminense-RJ;Cruzeiro-MG;1;0;1-0;Vitória Casa
2015;2015-07-11 18:30:00;13;Gremio-RS;Vasco da Gama-RJ;2;0;2-0;Vitória Casa
2015;2015-07-11 18:30:00;13;Santos-SP;Figueirense-SC;3;0;3-0;Vitória Casa
2015;2015-07-11 21:00:00;13;Ponte Preta-SP;Atletico-MG;0;2;0-2;Vitória Fora
2015;2015-07-12 11:00:00;13;Sao Paulo-SP;Coritiba-PR;3;1;3-1;Vitória Casa
2015;2015-07-12 16:00:00;13;Flamengo-RJ;Corinthians-SP;0;3;0-3;Vitória Fora
2015;2015-07-12 16:00:00;13;Cruzeiro-MG;Goias-GO;1;0;1-0;Vitória Casa
2015;2015-07-12 16:00:00;13;Atletico-PR;Fluminense-RJ;1;2;1-2;Vitória Fora
2015;2015-07-12 16:00:00;13;Joinville-SC;Internacional-RS;0;2;0-2;Vitória Fora
2015;2015-07-12 18:30:00;13;Avai-SC;Chapecoense-SC;2;1;2-1;Vitória Casa
2015;2015-07-12 18:30:00;13;Sport-PE;Palmeiras-SP;2;2;2-2;Empate
2015;2015-07-18 18:30:00;14;Flamengo-RJ;Gremio-RS;1;0;1-0;Vitória Casa
2015;2015-07-18 18:30:00;14;Internacional-RS;Goias-GO;2;1;2-1;Vitória Casa
2015;2015-07-18 21:00:00;14;Corinthians-SP;Atletico-MG;1;0;1-0;Vitória Casa
2015;2015-07-19 11:00:00;14;Atletico-PR;Chapecoense-SC;1;0;1-0;Vitória Casa
2015;2015-07-19 16:00:00;14;Palmeiras-SP;Santos-SP;1;0;1-0;Vitória Casa
2015;2015-07-19 16:00:00;14;Fluminense-RJ;Vasco da Gama-RJ;1;2;1-2;Vitória Fora
2015;2015-07-19 16:00:00;14;Figueirense-SC;Coritiba-PR;0;0;0-0;Empate
2015;2015-07-19 16:00:00;14;Sport-PE;Sao Paulo-SP;2;0;2-0;Vitória Casa
2015;2015-07-19 18:30:00;14;Cruzeiro-MG;Avai-SC;1;1;1-1;Empate
2015;2015-07-19 18:30:00;14;Joinville-SC;Ponte Preta-SP;1;1;1-1;Empate
2015;2015-07-25 18:30:00;15;Avai-SC;Atletico-PR;1;2;1-2;Vitória Fora
2015;2015-07-25 19:30:00;15;Gremio-RS;Sport-PE;1;1;1-1;Empate
2015;2015-07-25 21:00:00;15;Atletico-MG;Figueirense-SC;1;0;1-0;Vitória Casa
2015;2015-07-26 11:00:00;15;Santos-SP;Joinville-SC;2;0;2-0;Vitória Casa
2015;2015-07-26 11:00:00;15;Chapecoense-SC;Fluminense-RJ;2;1;2-1;Vitória Casa
2015;2015-07-26 16:00:00;15;Goias-GO;Flamengo-RJ;0;1;0-1;Vitória Fora
2015;2015-07-26 16:00:00;15;Ponte Preta-SP;Internacional-RS;0;0;0-0;Empate
2015;2015-07-26 16:00:00;15;Coritiba-PR;Corinthians-SP;1;1;1-1;Empate
2015;2015-07-26 16:00:00;15;Sao Paulo-SP;Cruzeiro-MG;1;0;1-0;Vitória Casa
2015;2015-07-26 18:30:00;15;Vasco da Gama-RJ;Palmeiras-SP;1;4;1-4;Vitória Fora
2015;2015-07-29 22:00:00;16;Corinthians-SP;Vasco da Gama-RJ;3;0;3-0;Vitória Casa
2015;2015-07-29 22:00:00;16;Atletico-MG;Sao Paulo-SP;3;1;3-1;Vitória Casa
2015;2015-08-01 18:30:00;16;Fluminense-RJ;Gremio-RS;1;0;1-0;Vitória Casa
2015;2015-08-02 11:00:00;16;Palmeiras-SP;Atletico-PR;0;1;0-1;Vitória Fora
2015;2015-08-02 11:00:00;16;Coritiba-PR;Goias-GO;1;1;1-1;Empate
2015;2015-08-02 16:00:00;16;Joinville-SC;Avai-SC;2;0;2-0;Vitória Casa
2015;2015-08-02 16:00:00;16;Flamengo-RJ;Santos-SP;2;2;2-2;Empate
2015;2015-08-02 16:00:00;16;Figueirense-SC;Ponte Preta-SP;3;1;3-1;Vitória Casa
2015;2015-08-02 16:00:00;16;Internacional-RS;Chapecoense-SC;0;0;0-0;Empate
2015;2015-08-02 18:30:00;16;Sport-PE;Cruzeiro-MG;0;0;0-0;Empate
2015;2015-08-08 18:30:00;17;Avai-SC;Fluminense-RJ;1;0;1-0;Vitória Casa
2015;2015-08-08 21:00:00;17;Santos-SP;Coritiba-PR;3;0;3-0;Vitória Casa
2015;2015-08-09 11:00:00;17;Atletico-PR;Sport-PE;1;1;1-1;Empate
2015;2015-08-09 11:00:00;17;Vasco da Gama-RJ;Joinville-SC;0;0;0-0;Empate
2015;2015-08-09 16:00:00;17;Goias-GO;Atletico-MG;0;0;0-0;Empate
2015;2015-08-09 16:00:00;17;Cruzeiro-MG;Palmeiras-SP;2;1;2-1;Vitória Casa
2015;2015-08-09 16:00:00;17;Ponte Preta-SP;Flamengo-RJ;1;0;1-0;Vitória Casa
2015;2015-08-09 16:00:00;17;Sao Paulo-SP;Corinthians-SP;1;1;1-1;Empate
2015;2015-08-09 18:30:00;17;Chapecoense-SC;Figueirense-SC;2;2;2-2;Empate
2015;2015-08-09 18:30:00;17;Gremio-RS;Internacional-RS;5;0;5-0;Vitória Casa
2015;2015-08-12 19:30:00;18;Flamengo-RJ;Atletico-PR;3;2;3-2;Vitória Casa
2015;2015-08-12 19:30:00;18;Coritiba-PR;Palmeiras-SP;2;1;2-1;Vitória Casa
2015;2015-08-12 21:00:00;18;Goias-GO;Chapecoense-SC;0;0;0-0;Empate
2015;2015-08-12 21:00:00;18;Santos-SP;Vasco da Gama-RJ;1;0;1-0;Vitória Casa
2015;2015-08-12 22:00:00;18;Corinthians-SP;Sport-PE;4;3;4-3;Vitória Casa
2015;2015-08-12 22:00:00;18;Internacional-RS;Fluminense-RJ;1;0;1-0;Vitória Casa
2015;2015-08-12 22:00:00;18;Figueirense-SC;Sao Paulo-SP;0;2;0-2;Vitória Fora
2015;2015-08-13 19:30:00;18;Ponte Preta-SP;Avai-SC;2;0;2-0;Vitória Casa
2015;2015-08-13 21:00:00;18;Joinville-SC;Cruzeiro-MG;3;0;3-0;Vitória Casa
2015;2015-08-13 21:00:00;18;Atletico-MG;Gremio-RS;0;2;0-2;Vitória Fora
2015;2015-08-15 18:30:00;19;Vasco da Gama-RJ;Coritiba-PR;0;1;0-1;Vitória Fora
2015;2015-08-15 18:30:00;19;Atletico-PR;Santos-SP;0;0;0-0;Empate
2015;2015-08-15 21:00:00;19;Sao Paulo-SP;Goias-GO;0;3;0-3;Vitória Fora
2015;2015-08-16 11:00:00;19;Palmeiras-SP;Flamengo-RJ;4;2;4-2;Vitória Casa
2015;2015-08-16 16:00:00;19;Fluminense-RJ;Figueirense-SC;2;1;2-1;Vitória Casa
2015;2015-08-16 16:00:00;19;Cruzeiro-MG;Internacional-RS;0;0;0-0;Empate
2015;2015-08-16 16:00:00;19;Avai-SC;Corinthians-SP;1;2;1-2;Vitória Fora
2015;2015-08-16 16:00:00;19;Sport-PE;Ponte Preta-SP;1;1;1-1;Empate
2015;2015-08-16 18:30:00;19;Gremio-RS;Joinville-SC;2;1;2-1;Vitória Casa
2015;2015-08-16 18:30:00;19;Chapecoense-SC;Atletico-MG;2;1;2-1;Vitória Casa
2015;2015-08-22 18:30:00;20;Goias-GO;Vasco da Gama-RJ;3;0;3-0;Vitória Casa
2015;2015-08-22 18:30:00;20;Santos-SP;Avai-SC;5;2;5-2;Vitória Casa
2015;2015-08-22 21:00:00;20;Figueirense-SC;Sport-PE;2;1;2-1;Vitória Casa
2015;2015-08-23 11:00:00;20;Ponte Preta-SP;Gremio-RS;0;0;0-0;Empate
2015;2015-08-23 11:00:00;20;Coritiba-PR;Chapecoense-SC;1;0;1-0;Vitória Casa
2015;2015-08-23 16:00:00;20;Corinthians-SP;Cruzeiro-MG;3;0;3-0;Vitória Casa
2015;2015-08-23 16:00:00;20;Joinville-SC;Fluminense-RJ;2;1;2-1;Vitória Casa
2015;2015-08-23 16:00:00;20;Internacional-RS;Atletico-PR;2;0;2-0;Vitória Casa
2015;2015-08-23 16:00:00;20;Flamengo-RJ;Sao Paulo-SP;2;1;2-1;Vitória Casa
2015;2015-08-23 18:30:00;20;Atletico-MG;Palmeiras-SP;2;1;2-1;Vitória Casa
2015;2015-08-29 18:30:00;21;Vasco da Gama-RJ;Figueirense-SC;0;1;0-1;Vitória Fora
2015;2015-08-29 21:00:00;21;Sao Paulo-SP;Ponte Preta-SP;3;0;3-0;Vitória Casa
2015;2015-08-30 11:00:00;21;Avai-SC;Internacional-RS;3;0;3-0;Vitória Casa
2015;2015-08-30 11:00:00;21;Gremio-RS;Coritiba-PR;0;0;0-0;Empate
2015;2015-08-30 16:00:00;21;Palmeiras-SP;Joinville-SC;3;2;3-2;Vitória Casa
2015;2015-08-30 16:00:00;21;Chapecoense-SC;Corinthians-SP;1;3;1-3;Vitória Fora
2015;2015-08-30 16:00:00;21;Fluminense-RJ;Atletico-MG;1;2;1-2;Vitória Fora
2015;2015-08-30 16:00:00;21;Sport-PE;Flamengo-RJ;0;1;0-1;Vitória Fora
2015;2015-08-30 18:30:00;21;Cruzeiro-MG;Santos-SP;0;1;0-1;Vitória Fora
2015;2015-08-30 18:30:00;21;Atletico-PR;Goias-GO;3;0;3-0;Vitória Casa
2015;2015-09-02 19:30:00;22;Ponte Preta-SP;Cruzeiro-MG;1;2;1-2;Vitória Fora
2015;2015-09-02 19:30:00;22;Internacional-RS;Vasco da Gama-RJ;6;0;6-0;Vitória Casa
2015;2015-09-02 19:30:00;22;Joinville-SC;Sao Paulo-SP;0;0;0-0;Empate
2015;2015-09-02 21:00:00;22;Flamengo-RJ;Avai-SC;3;0;3-0;Vitória Casa
2015;2015-09-02 21:00:00;22;Atletico-MG;Atletico-PR;0;1;0-1;Vitória Fora
2015;2015-09-02 22:00:00;22;Coritiba-PR;Sport-PE;0;0;0-0;Empate
2015;2015-09-02 22:00:00;22;Goias-GO;Palmeiras-SP;1;0;1-0;Vitória Casa
2015;2015-09-02 22:00:00;22;Corinthians-SP;Fluminense-RJ;2;0;2-0;Vitória Casa
2015;2015-09-03 19:30:00;22;Santos-SP;Chapecoense-SC;3;1;3-1;Vitória Casa
2015;2015-09-03 21:00:00;22;Figueirense-SC;Gremio-RS;0;2;0-2;Vitória Fora
2015;2015-09-05 19:30:00;23;Sao Paulo-SP;Internacional-RS;2;0;2-0;Vitória Casa
2015;2015-09-05 19:30:00;23;Vasco da Gama-RJ;Atletico-MG;1;2;1-2;Vitória Fora
2015;2015-09-05 21:00:00;23;Atletico-PR;Joinville-SC;0;0;0-0;Empate
2015;2015-09-06 11:00:00;23;Cruzeiro-MG;Figueirense-SC;5;1;5-1;Vitória Casa
2015;2015-09-06 11:00:00;23;Chapecoense-SC;Ponte Preta-SP;0;0;0-0;Empate
2015;2015-09-06 16:00:00;23;Avai-SC;Coritiba-PR;0;2;0-2;Vitória Fora
2015;2015-09-06 16:00:00;23;Fluminense-RJ;Flamengo-RJ;1;3;1-3;Vitória Fora
2015;2015-09-06 16:00:00;23;Gremio-RS;Goias-GO;2;1;2-1;Vitória Casa
2015;2015-09-06 16:00:00;23;Palmeiras-SP;Corinthians-SP;3;3;3-3;Empate
2015;2015-09-06 18:30:00;23;Sport-PE;Santos-SP;1;1;1-1;Empate
2015;2015-09-09 19:30:00;24;Internacional-RS;Palmeiras-SP;1;0;1-0;Vitória Casa
2015;2015-09-09 19:30:00;24;Atletico-MG;Avai-SC;2;0;2-0;Vitória Casa
2015;2015-09-09 19:30:00;24;Ponte Preta-SP;Vasco da Gama-RJ;0;1;0-1;Vitória Fora
2015;2015-09-09 21:00:00;24;Figueirense-SC;Atletico-PR;1;1;1-1;Empate
2015;2015-09-09 22:00:00;24;Corinthians-SP;Gremio-RS;1;1;1-1;Empate
2015;2015-09-09 22:00:00;24;Santos-SP;Sao Paulo-SP;3;0;3-0;Vitória Casa
2015;2015-09-09 22:00:00;24;Coritiba-PR;Fluminense-RJ;1;1;1-1;Empate
2015;2015-09-10 19:30:00;24;Goias-GO;Sport-PE;1;0;1-0;Vitória Casa
2015;2015-09-10 21:00:00;24;Flamengo-RJ;Cruzeiro-MG;2;0;2-0;Vitória Casa
2015;2015-09-10 21:00:00;24;Joinville-SC;Chapecoense-SC;0;0;0-0;Empate
2015;2015-09-12 18:30:00;25;Coritiba-PR;Internacional-RS;0;1;0-1;Vitória Fora
2015;2015-09-12 21:00:00;25;Palmeiras-SP;Figueirense-SC;2;0;2-0;Vitória Casa
2015;2015-09-13 11:00:00;25;Corinthians-SP;Joinville-SC;3;0;3-0;Vitória Casa
2015;2015-09-13 11:00:00;25;Ponte Preta-SP;Santos-SP;3;1;3-1;Vitória Casa
2015;2015-09-13 16:00:00;25;Vasco da Gama-RJ;Atletico-PR;2;0;2-0;Vitória Casa
2015;2015-09-13 16:00:00;25;Gremio-RS;Sao Paulo-SP;1;2;1-2;Vitória Fora
2015;2015-09-13 16:00:00;25;Cruzeiro-MG;Atletico-MG;1;1;1-1;Empate
2015;2015-09-13 16:00:00;25;Chapecoense-SC;Flamengo-RJ;1;3;1-3;Vitória Fora
2015;2015-09-13 18:30:00;25;Sport-PE;Fluminense-RJ;1;0;1-0;Vitória Casa
2015;2015-09-13 18:30:00;25;Avai-SC;Goias-GO;2;1;2-1;Vitória Casa
2015;2015-09-16 19:30:00;26;Fluminense-RJ;Palmeiras-SP;1;4;1-4;Vitória Fora
2015;2015-09-16 19:30:00;26;Joinville-SC;Sport-PE;1;1;1-1;Empate
2015;2015-09-16 19:30:00;26;Goias-GO;Ponte Preta-SP;1;2;1-2;Vitória Fora
2015;2015-09-16 21:00:00;26;Figueirense-SC;Avai-SC;0;1;0-1;Vitória Fora
2015;2015-09-16 21:00:00;26;Atletico-PR;Gremio-RS;1;2;1-2;Vitória Fora
2015;2015-09-16 22:00:00;26;Santos-SP;Atletico-MG;4;0;4-0;Vitória Casa
2015;2015-09-16 22:00:00;26;Internacional-RS;Corinthians-SP;2;1;2-1;Vitória Casa
2015;2015-09-16 22:00:00;26;Cruzeiro-MG;Vasco da Gama-RJ;2;2;2-2;Empate
2015;2015-09-17 19:30:00;26;Sao Paulo-SP;Chapecoense-SC;0;0;0-0;Empate
2015;2015-09-17 21:00:00;26;Flamengo-RJ;Coritiba-PR;0;2;0-2;Vitória Fora
2015;2015-09-19 18:30:00;27;Internacional-RS;Figueirense-SC;1;1;1-1;Empate
2015;2015-09-19 18:30:00;27;Palmeiras-SP;Gremio-RS;3;2;3-2;Vitória Casa
2015;2015-09-19 21:00:00;27;Ponte Preta-SP;Fluminense-RJ;3;1;3-1;Vitória Casa
2015;2015-09-20 11:00:00;27;Corinthians-SP;Santos-SP;2;0;2-0;Vitória Casa
2015;2015-09-20 11:00:00;27;Goias-GO;Joinville-SC;3;0;3-0;Vitória Casa
2015;2015-09-20 16:00:00;27;Vasco da Gama-RJ;Sport-PE;2;1;2-1;Vitória Casa
2015;2015-09-20 16:00:00;27;Atletico-MG;Flamengo-RJ;4;1;4-1;Vitória Casa
2015;2015-09-20 16:00:00;27;Avai-SC;Sao Paulo-SP;2;1;2-1;Vitória Casa
